platform,order_placed_dt,order_num,customer_id,quantity,gross_sales_amount,discount,tax_amount,return_ind
Desktop,2/14/2014,CA-2017-159884,JF-15490,4,19.12,0.4,0.94,0
Phone,2/14/2014,US-2017-135062,RL-19615,7,229.54,0.2,11.47,0
Phone,2/14/2014,CA-2017-107909,SS-20875,6,42.91,0.2,2.14,0
Phone,2/14/2014,CA-2017-128041,RW-19540,8,598.16,0,29.91,0
Desktop,2/14/2014,CA-2017-131625,BN-11515,5,114.9,0,5.75,0
Desktop,2/14/2014,CA-2017-145653,CA-12775,7,498.26,0,24.91,0
Phone,2/14/2014,US-2017-135230,CK-12325,1,7.58,0,0.38,0
Desktop,2/14/2014,CA-2017-102218,LW-17215,2,11.7,0.2,0.57,0
Phone,2/14/2014,CA-2017-110380,PF-19225,3,6.57,0,0.33,0
Phone,2/14/2014,CA-2017-111220,JS-15595,11,257.51,1.2,12.82,0
Desktop,2/14/2014,CA-2017-111388,SU-20665,3,215.98,0.2,10.79,0
Phone,2/14/2014,CA-2017-113075,MC-18100,3,40.68,0.2,2.02,0
Desktop,2/14/2014,CA-2017-114216,RK-19300,3,12.19,0.2,0.6,0
Phone,2/14/2014,CA-2017-114552,Dl-13600,3,15.07,0.2,0.74,0
Desktop,2/14/2014,CA-2017-123001,AW-10840,12,284.98,0.2,14.24,0
Desktop,2/14/2014,CA-2017-137596,BE-11335,13,3480.96,0,174.05,0
Phone,2/14/2014,CA-2017-145037,TB-21055,8,237.64,0,11.88,0
Desktop,2/14/2014,CA-2017-146983,AH-10210,3,1577.94,0,78.9,0
Desktop,2/14/2014,CA-2017-157987,AC-10615,40,2255.87,0.7,112.76,0
Phone,2/14/2014,CA-2017-169327,MH-17290,15,702.52,0.2,35.12,1
Phone,2/14/2014,US-2017-163657,JL-15235,7,255.25,0.4,12.74,0
Desktop,2/14/2014,CA-2017-123022,SC-20050,8,367.53,0.2,18.37,0
Desktop,2/14/2014,CA-2017-146136,AP-10915,4,24.45,0.2,1.21,0
Desktop,2/14/2014,CA-2017-161067,KB-16405,9,697.53,0.2,34.87,0
Desktop,2/14/2014,CA-2017-161557,AG-10900,5,108.4,0.6,5.39,1
Desktop,2/14/2014,CA-2017-161823,AG-10300,2,5.96,0,0.3,0
Phone,2/14/2014,CA-2017-167626,MY-18295,5,109.7,0.4,5.47,0
Desktop,2/14/2014,US-2017-122637,EP-13915,7,42.62,0.8,2.09,0
Desktop,2/14/2014,US-2017-153255,JK-15730,2,239.67,0.15,11.98,0
Desktop,2/14/2014,CA-2017-100783,JK-16120,1,30.38,0.2,1.51,0
Desktop,2/14/2014,CA-2017-101182,KB-16405,5,56.14,0.2,2.8,0
Desktop,2/14/2014,CA-2017-102750,GM-14695,3,1322.35,0.2,66.11,0
Desktop,2/14/2014,CA-2017-109757,MD-17350,15,49.7,1.8,2.4,0
Phone,2/14/2014,CA-2017-116680,PK-19075,14,1491.62,0.4,74.56,0
Desktop,2/14/2014,CA-2017-117261,TH-21235,4,54.32,0,2.72,0
Desktop,2/14/2014,CA-2017-117394,MM-17920,4,19.04,0.2,0.94,0
Phone,2/14/2014,CA-2017-120761,AB-10150,4,91.96,0,4.6,0
Phone,2/14/2014,CA-2017-137582,CV-12805,3,11.81,0.2,0.58,0
Desktop,2/14/2014,CA-2017-140326,HW-14935,15,849.85,0.7,42.46,0
Desktop,2/14/2014,CA-2017-141929,RA-19285,8,711.39,0.4,35.55,1
Phone,2/14/2014,CA-2017-147410,EJ-14155,2,421.1,0,21.06,0
Desktop,2/14/2014,CA-2017-152485,JD-15790,13,40.1,0.6,1.97,0
Phone,2/14/2014,US-2017-117450,DO-13645,4,107.55,0.4,5.36,0
Desktop,2/14/2014,US-2017-147655,AS-10045,7,88.07,0.7,4.37,0
Desktop,2/14/2014,US-2017-166394,VM-21835,6,14.82,0,0.74,0
Phone,2/14/2014,CA-2017-102736,LP-17095,12,177.08,0.6,8.82,0
Phone,2/14/2014,CA-2017-107293,CS-12400,1,2.78,0,0.14,0
Desktop,2/14/2014,CA-2017-120705,MG-17875,2,147.18,0.2,7.35,0
Desktop,2/14/2014,CA-2017-100160,CB-12025,11,49.69,0.6,2.45,0
Desktop,2/14/2014,CA-2017-100335,NF-18595,9,73.01,0.2,3.64,0
Desktop,2/14/2014,CA-2017-103877,RD-19660,3,1577.94,0,78.9,0
Phone,2/14/2014,CA-2017-107244,AG-10390,4,19.76,0,0.99,0
Desktop,2/14/2014,CA-2017-124401,RD-19900,10,317.62,0.4,15.86,1
Desktop,2/14/2014,CA-2017-128769,DM-12955,2,81.57,0.2,4.07,0
Phone,2/14/2014,CA-2017-128783,TG-21640,9,248.82,0,12.44,0
Phone,2/14/2014,CA-2017-148929,SP-20620,8,478.08,0,23.9,0
Phone,2/14/2014,CA-2017-151008,JM-16195,6,151.72,0.2,7.58,0
Phone,2/14/2014,CA-2017-163692,Dp-13240,3,7.86,0.7,0.36,0
Desktop,2/14/2014,US-2017-104094,AG-10675,1,13.48,0,0.67,0
Desktop,2/14/2014,US-2017-129441,JC-15340,3,47.94,0,2.4,0
Desktop,2/14/2014,US-2017-130687,PF-19225,7,562.65,0.2,28.12,0
Phone,2/14/2014,US-2017-150070,JA-15970,2,161.57,0.2,8.07,0
Phone,2/14/2014,US-2017-169488,AA-10375,7,56.86,0,2.84,0
Phone,2/14/2014,CA-2017-126396,AR-10345,6,85.2,0.2,4.25,0
Desktop,2/14/2014,CA-2017-132437,EM-14095,4,65.12,0,3.26,0
Desktop,2/14/2014,CA-2017-144456,FC-14245,8,220.06,0.4,10.98,0
Desktop,2/14/2014,CA-2017-149895,EB-14110,2,258.53,0.4,12.91,0
Tablet,2/14/2014,CA-2017-152856,RS-19765,4,116.83,0.2,5.83,0
Phone,2/14/2014,CA-2017-158036,DB-13555,1,9.1,0.2,0.44,0
Desktop,2/14/2014,US-2017-124779,BF-11020,25,663.87,2.3,33.08,0
Desktop,2/14/2014,US-2017-124968,MM-18055,7,765.63,0.5,38.26,0
Desktop,2/14/2014,CA-2017-100825,KD-16495,3,99.87,0,4.99,0
Desktop,2/14/2014,CA-2017-137498,LC-17050,16,298,0.2,14.89,0
Desktop,2/14/2014,CA-2017-139444,GK-14620,4,9.86,0.2,0.48,0
Phone,2/14/2014,CA-2017-147228,SO-20335,12,458.98,0.8,22.91,0
Phone,2/14/2014,CA-2017-147361,SB-20290,12,685.26,0,34.26,0
Desktop,2/14/2014,CA-2017-152198,JD-16015,11,28.83,1.6,1.36,0
Phone,2/14/2014,CA-2017-155929,AI-10855,2,6.37,0.2,0.31,0
Desktop,2/14/2014,CA-2017-168403,DK-12835,7,42.28,0.4,2.09,0
Tablet,2/14/2014,CA-2017-169439,LC-17140,7,92.03,0.4,4.58,0
Desktop,2/14/2014,US-2017-118087,SP-20620,21,2457.14,2.9,122.71,1
Phone,2/14/2014,US-2017-146213,MC-17605,4,159.96,0,8,0
Desktop,2/14/2014,US-2017-159562,JB-16000,2,17.48,0,0.87,0
Phone,2/14/2014,CA-2017-110905,RW-19690,30,808.92,0,40.45,0
Phone,2/14/2014,CA-2017-120999,LC-16930,4,147.17,0.2,7.35,0
Desktop,2/14/2014,CA-2017-122280,SH-20395,2,18.76,0,0.94,0
Tablet,2/14/2014,CA-2017-123036,HA-14905,6,296.95,0.6,14.82,0
Desktop,2/14/2014,CA-2017-126438,AR-10345,2,14.88,0,0.74,0
Phone,2/14/2014,CA-2017-128370,FH-14275,5,369.54,0.4,18.46,0
Phone,2/14/2014,CA-2017-147403,KH-16630,3,85.06,0.2,4.24,0
Desktop,2/14/2014,CA-2017-152093,SN-20560,3,762.59,0.8,38.09,0
Desktop,2/14/2014,CA-2017-159954,SS-20410,1,2.78,0,0.14,1
Desktop,2/14/2014,CA-2017-112774,RC-19960,1,34.5,0.2,1.72,0
Tablet,2/14/2014,CA-2017-117044,HA-14920,10,31.07,0.4,1.53,0
Desktop,2/14/2014,CA-2017-124898,DB-12910,7,184.66,0,9.23,0
Desktop,2/14/2014,CA-2017-127726,SS-20410,8,209.88,0,10.49,0
Phone,2/14/2014,CA-2017-144484,CB-12025,9,438.96,0,21.95,0
Tablet,2/14/2014,CA-2017-149559,KF-16285,12,2089.41,0.2,104.46,0
Desktop,2/14/2014,CA-2017-166898,KH-16630,9,163.39,0.2,8.16,1
Phone,2/14/2014,US-2017-142188,JF-15415,26,1820.21,0.6,90.98,0
Phone,2/14/2014,US-2017-152898,CB-12025,5,67.9,0,3.4,0
Phone,2/14/2014,US-2017-160836,CC-12475,10,524.02,1.3,26.14,0
Phone,2/14/2014,CA-2017-103611,JM-15535,2,8.36,0,0.42,0
Desktop,2/14/2014,CA-2017-108749,DJ-13510,10,91.14,0,4.56,0
Phone,2/14/2014,CA-2017-140676,BF-11080,17,225.61,0,11.28,0
Phone,2/14/2014,US-2017-109582,JM-15865,3,166.44,0,8.32,0
Phone,2/14/2014,CA-2017-139493,SG-20605,5,15.92,0.2,0.79,0
Phone,2/14/2014,CA-2017-108931,HZ-14950,4,20.12,0,1.01,1
Desktop,2/14/2014,CA-2017-114440,TB-21520,3,19.05,0,0.95,0
Desktop,2/14/2014,CA-2017-115882,DB-13555,7,1017.14,0.4,50.84,0
Tablet,2/14/2014,CA-2017-130302,CY-12745,7,895.94,0.2,44.79,0
Phone,2/14/2014,CA-2017-147725,LT-17110,3,70.95,0,3.55,0
Phone,2/14/2014,CA-2017-152975,RB-19705,14,1770.19,0.1,88.5,0
Desktop,2/14/2014,CA-2017-156237,PS-18760,19,517.26,3.3,25.7,0
Tablet,2/14/2014,US-2017-157224,JB-16000,9,56.7,0,2.84,0
Desktop,2/14/2014,CA-2017-121888,CL-11890,13,1081.69,0,54.08,0
Phone,2/14/2014,CA-2017-124205,TC-21145,17,1038.26,0,51.91,0
Phone,2/14/2014,CA-2017-127096,CS-12400,1,300.9,0.2,15.04,0
Desktop,2/14/2014,CA-2017-130043,BB-11545,8,31.87,0.2,1.58,0
Desktop,2/14/2014,CA-2017-132353,DB-13060,3,323.98,0.2,16.19,0
Phone,2/14/2014,CA-2017-134418,GM-14500,3,12.42,0,0.62,0
Tablet,2/14/2014,CA-2017-139822,Dp-13240,4,98.6,0,4.93,0
Tablet,2/14/2014,CA-2017-145737,AB-10165,5,163.96,0.2,8.19,0
Phone,2/14/2014,CA-2017-146185,CC-12145,2,31.74,0.2,1.58,0
Tablet,2/14/2014,CA-2017-163020,MO-17800,7,35.56,0,1.78,0
Tablet,2/14/2014,CA-2017-165008,DO-13645,9,295.06,0.2,14.74,1
Desktop,2/14/2014,US-2017-116652,RD-19480,21,959.2,0.4,47.94,0
Phone,2/14/2014,US-2017-163300,ES-14020,17,2911.78,0.6,145.56,0
Desktop,2/14/2014,CA-2017-112984,EH-14185,6,20.54,0.2,1.02,0
Phone,2/14/2014,CA-2017-118136,BB-10990,3,14.8,0,0.74,0
Tablet,2/14/2014,CA-2017-130715,CY-12745,5,17.9,0,0.9,0
Phone,2/14/2014,CA-2017-134173,AB-10060,4,20.74,0.2,1.03,0
Tablet,2/14/2014,CA-2017-136448,AS-10090,12,684.11,2,34.11,0
Desktop,2/14/2014,CA-2017-141446,CL-12700,1,18,0,0.9,0
Phone,2/14/2014,CA-2017-144113,JF-15355,3,73.56,0.4,3.66,0
Phone,2/14/2014,CA-2017-105669,SJ-20125,19,1749.9,1.5,87.42,0
Tablet,2/14/2014,CA-2017-112515,AS-10225,21,1782.1,0.6,89.08,0
Phone,2/14/2014,CA-2017-126928,GZ-14470,7,514.05,0,25.7,0
Tablet,2/14/2014,CA-2017-137470,TP-21415,2,12.96,0,0.65,0
Tablet,2/14/2014,CA-2017-142293,SC-20380,3,89.97,0,4.5,0
Desktop,2/14/2014,CA-2017-157931,MO-17800,7,830.24,0,41.51,0
Tablet,2/14/2014,CA-2017-106180,SH-19975,9,163.38,0,8.17,0
Phone,2/14/2014,CA-2017-131016,DC-12850,4,56.51,0.4,2.81,0
Tablet,2/14/2014,CA-2017-133333,BF-11020,4,22.72,0,1.14,0
Tablet,2/14/2014,CA-2017-134439,TM-21010,2,15.96,0,0.8,0
Desktop,2/14/2014,CA-2017-140508,PA-19060,4,114.85,0.2,5.73,0
Desktop,2/14/2014,CA-2017-148068,MM-18280,5,29.26,0,1.46,0
Phone,2/14/2014,CA-2017-164756,SS-20140,35,997.83,0,49.89,0
Desktop,2/14/2014,CA-2017-166856,TS-21505,10,111.42,0.2,5.56,0
Phone,2/14/2014,CA-2017-102974,DP-13105,10,190.01,0,9.5,0
Phone,2/14/2014,CA-2017-139619,ES-14080,2,95.62,0.2,4.77,0
Tablet,2/14/2014,CA-2017-139787,JP-16135,5,35.4,0,1.77,0
Desktop,2/14/2014,CA-2017-143378,JR-16210,16,697.61,1.3,34.82,0
Phone,2/14/2014,CA-2017-153822,AB-10105,10,592.31,1.3,29.55,1
Phone,2/14/2014,CA-2017-160801,FG-14260,3,4.84,0.7,0.21,0
Desktop,2/14/2014,US-2017-148866,JM-15535,5,32.4,0,1.62,0
Phone,2/14/2014,CA-2017-100111,SV-20365,52,7359.92,0.6,367.97,1
Phone,2/14/2014,CA-2017-123351,KT-16480,1,80.48,0,4.02,0
Phone,2/14/2014,CA-2017-132262,ML-18265,4,151.96,0,7.6,0
Phone,2/14/2014,CA-2017-133074,DB-13615,7,55.86,0,2.79,0
Desktop,2/14/2014,CA-2017-151428,RH-19495,7,20.16,0,1.01,0
Desktop,2/14/2014,CA-2017-165155,BM-11575,1,15.51,0,0.78,0
Phone,2/14/2014,CA-2017-169817,EB-13870,2,1.91,0.7,0.06,0
Phone,2/14/2014,US-2017-146878,DL-12865,1,12.29,0.7,0.58,0
Desktop,2/14/2014,CA-2017-102967,MG-17890,5,67.4,0,3.37,0
Desktop,2/14/2014,CA-2017-117009,BK-11260,2,21.96,0,1.1,0
Desktop,2/14/2014,CA-2017-122196,CA-12265,2,391.98,0,19.6,0
Tablet,2/14/2014,CA-2017-136000,SC-20440,3,40.18,0.2,2,0
Desktop,2/14/2014,CA-2017-158379,JA-15970,10,4749.33,1.1,237.41,0
Phone,2/14/2014,CA-2017-161053,JE-15745,9,726.91,0,36.35,0
Desktop,2/14/2014,CA-2017-161970,PB-19105,5,30.9,0,1.55,0
Phone,2/14/2014,CA-2017-162789,LC-17140,10,1083.07,0,54.15,0
Phone,2/14/2014,CA-2017-166317,JE-15610,21,438.01,0,21.9,0
Tablet,2/14/2014,CA-2017-167381,EH-14005,11,269.68,0,13.48,0
Tablet,2/14/2014,US-2017-103226,DW-13195,3,27.18,0,1.36,0
Desktop,2/14/2014,US-2017-108245,SH-19975,10,24.62,1,1.18,0
Phone,2/14/2014,CA-2017-102309,DO-13645,7,212.91,0,10.65,0
Phone,2/14/2014,CA-2017-103520,MH-17785,2,9.25,0.2,0.45,0
Phone,2/14/2014,CA-2017-117485,BD-11320,4,291.96,0,14.6,0
Desktop,2/14/2014,CA-2017-121314,BE-11410,3,251.64,0.2,12.57,0
Phone,2/14/2014,CA-2017-121412,BG-11695,3,29.33,0.2,1.46,0
Desktop,2/14/2014,CA-2017-121853,DB-13660,13,878.82,0.4,43.92,1
Desktop,2/14/2014,CA-2017-123778,BS-11755,8,186.78,0.2,9.33,0
Desktop,2/14/2014,CA-2017-132521,DW-13540,6,158.28,0.2,7.9,0
Phone,2/14/2014,CA-2017-138422,KN-16705,3,14.35,0.2,0.71,0
Desktop,2/14/2014,US-2017-125647,LC-16870,12,133.9,1.2,6.63,0
Phone,2/14/2014,US-2017-132059,AP-10915,4,228.57,0.9,11.38,0
Phone,2/14/2014,CA-2017-108910,KC-16540,3,103.06,0.2,5.14,0
Phone,2/14/2014,CA-2017-121839,MH-18115,3,1169.69,0.4,58.46,0
Phone,2/14/2014,CA-2017-122364,FA-14230,6,1365.48,0.4,68.25,0
Phone,2/14/2014,CA-2017-130148,NK-18490,8,38.38,0,1.92,0
Desktop,2/14/2014,CA-2017-134096,PP-18955,8,399.53,0.9,19.93,0
Tablet,2/14/2014,CA-2017-142034,KB-16240,13,1331.82,0,66.59,0
Phone,2/14/2014,CA-2017-142391,PB-19150,10,199.8,0,9.99,0
Desktop,2/14/2014,CA-2017-144694,BD-11605,6,253.82,0.4,12.67,0
Phone,2/14/2014,CA-2017-148411,RO-19780,5,531.89,0.5,26.57,0
Phone,2/14/2014,CA-2017-160325,BP-11095,5,829.83,0,41.49,0
Phone,2/14/2014,CA-2017-163335,AG-10675,10,79,0,3.95,0
Tablet,2/14/2014,US-2017-132675,KF-16285,15,148.16,0,7.41,0
Phone,2/14/2014,CA-2017-112004,AH-10075,7,199.49,0.9,9.93,0
Desktop,2/14/2014,CA-2017-116939,AG-10900,5,177.55,0,8.88,0
Desktop,2/14/2014,CA-2017-122112,CA-11965,4,24.45,0.2,1.21,0
Phone,2/14/2014,CA-2017-144904,KW-16435,15,562.03,0.1,28.1,0
Phone,2/14/2014,CA-2017-162481,CT-11995,5,278.23,0,13.91,0
Phone,2/14/2014,CA-2017-162572,RB-19360,11,130.57,0.4,6.51,0
Phone,2/14/2014,CA-2017-169929,LS-17200,5,39.9,0,2,0
Desktop,2/14/2014,CA-2017-129490,SJ-20125,4,419.14,0.2,20.95,0
Phone,2/14/2014,CA-2017-156391,SL-20155,1,2.22,0.2,0.1,1
Desktop,2/14/2014,US-2017-106145,RA-19885,21,1065.22,0.4,53.24,0
Phone,2/14/2014,CA-2017-101574,BD-11725,3,9.24,0,0.46,1
Phone,2/14/2014,CA-2017-152205,SF-20965,1,2.66,0.7,0.1,0
Phone,2/14/2014,CA-2017-160017,SP-20860,2,10.37,0.2,0.51,0
Desktop,2/14/2014,US-2017-125717,DS-13030,14,535.26,1.7,26.68,0
Phone,2/14/2014,US-2017-139955,CM-12160,1,1.74,0.2,0.08,0
Phone,2/14/2014,CA-2017-100314,AS-10630,9,372.45,0.8,18.58,0
Desktop,2/14/2014,CA-2017-118402,JO-15280,5,243.92,0.2,12.19,0
Phone,2/14/2014,CA-2017-121300,MG-17680,15,693.13,1.5,34.58,0
Tablet,2/14/2014,CA-2017-126676,FH-14365,3,7.98,0,0.4,0
Phone,2/14/2014,CA-2017-128335,JA-15970,8,74.89,0,3.74,0
Phone,2/14/2014,CA-2017-137918,JK-15730,7,97.3,0,4.87,0
Desktop,2/14/2014,CA-2017-140186,PG-18820,13,304.05,0.4,15.18,1
Desktop,2/14/2014,CA-2017-148138,ME-18010,2,51.17,0.2,2.55,0
Phone,2/14/2014,US-2017-141509,SC-20575,5,99.2,0,4.96,0
Phone,2/14/2014,CA-2017-123029,BT-11530,2,159.98,0,8,0
Phone,2/14/2014,CA-2017-144225,CC-12475,3,164.88,0,8.24,0
Phone,2/14/2014,CA-2017-147452,CS-11845,6,183.59,0,9.18,1
Desktop,2/14/2014,US-2017-120908,BF-10975,7,20.66,0.2,1.02,0
Phone,2/14/2014,US-2017-130603,SC-20050,9,11.65,0.8,0.54,0
Desktop,2/14/2014,CA-2017-113418,CM-12655,11,1704.89,0,85.24,0
Desktop,2/14/2014,CA-2017-117807,DK-13090,1,104.85,0,5.24,0
Desktop,2/14/2014,CA-2017-129378,NS-18505,20,413.78,0.6,20.66,0
Phone,2/14/2014,CA-2017-152275,KH-16630,6,6.67,0.2,0.32,0
Phone,2/14/2014,CA-2017-156951,EB-13840,21,643.52,0.4,32.16,0
Desktop,2/14/2014,US-2017-139577,TN-21040,5,104.75,0,5.24,0
Desktop,2/14/2014,CA-2017-101308,FG-14260,5,93.72,0.2,4.68,0
Desktop,2/14/2014,CA-2017-105914,PV-18985,12,1687.26,0.2,84.35,0
Phone,2/14/2014,CA-2017-116113,JW-15220,2,10.16,0,0.51,0
Desktop,2/14/2014,CA-2017-123981,RW-19630,1,65.99,0,3.3,0
Phone,2/14/2014,CA-2017-126074,RF-19735,22,275.65,0,13.78,0
Desktop,2/14/2014,CA-2017-137414,CM-12115,13,386.62,0.2,19.32,1
Phone,2/14/2014,CA-2017-141117,JK-16090,26,374.62,1.8,18.64,0
Desktop,2/14/2014,CA-2017-147564,BP-11155,4,49.12,0,2.46,0
Desktop,2/14/2014,CA-2017-152926,SC-20695,8,37.21,1.6,1.78,0
Phone,2/14/2014,US-2017-162558,Dp-13240,23,2437.67,2.6,121.75,0
Tablet,2/14/2014,CA-2017-101749,AS-10045,3,171.29,0.2,8.55,0
Desktop,2/14/2014,CA-2017-134607,HL-15040,2,22.58,0,1.13,0
Desktop,2/14/2014,CA-2017-141789,AC-10450,2,1793.98,0,89.7,0
Desktop,2/14/2014,CA-2017-143035,CC-12430,10,462.52,0,23.13,0
Tablet,2/14/2014,CA-2017-144820,LW-16825,5,20.64,0.2,1.02,0
Desktop,2/14/2014,CA-2017-149853,PO-18850,8,33.47,0.4,1.65,0
Desktop,2/14/2014,CA-2017-163818,PS-18970,1,19.98,0,1,0
Phone,2/14/2014,CA-2017-131807,GG-14650,22,753.11,0.6,37.63,1
Desktop,2/14/2014,CA-2017-143112,TS-21370,10,5509.14,0.1,275.45,0
Phone,2/14/2014,CA-2017-157672,RB-19795,2,63.82,0.2,3.18,0
Desktop,2/14/2014,CA-2017-167661,MP-18175,11,121.82,0.4,6.07,0
Phone,2/14/2014,US-2017-103247,PO-19195,10,236.72,0.2,11.83,1
Desktop,2/14/2014,CA-2017-109099,MM-18280,1,40.99,0,2.05,0
Phone,2/14/2014,CA-2017-118577,XP-21865,4,150.18,0,7.51,0
Desktop,2/14/2014,CA-2017-137421,AJ-10945,2,9.34,0.2,0.46,0
Desktop,2/14/2014,CA-2017-146269,MH-17455,4,309.49,0.4,15.45,0
Desktop,2/14/2014,US-2017-136868,CR-12820,10,681.91,0,34.1,0
Phone,2/14/2014,US-2017-148054,NZ-18565,8,307.74,0,15.39,0
Desktop,2/14/2014,CA-2017-104003,DC-13285,2,307.67,0.15,15.38,0
Desktop,2/14/2014,CA-2017-108574,MG-18145,26,1324.57,0.4,66.21,0
Desktop,2/14/2014,CA-2017-128426,JK-15730,5,4.24,0.8,0.17,0
Desktop,2/14/2014,CA-2017-148404,Dp-13240,18,1027.21,1.7,51.28,0
Tablet,2/14/2014,CA-2017-152709,DB-13210,2,85.52,0,4.28,0
Phone,2/14/2014,CA-2017-105487,CS-12250,9,419.83,0.2,20.98,0
Tablet,2/14/2014,CA-2017-151596,BP-11050,1,42.76,0,2.14,0
Phone,2/14/2014,US-2017-168613,GM-14440,2,145.76,0.1,7.28,0
Phone,2/14/2014,CA-2017-132430,CP-12085,4,45.89,0.2,2.28,0
Desktop,2/14/2014,CA-2017-141873,HG-14845,14,364.39,0.6,18.19,0
Desktop,2/14/2014,CA-2017-162635,EB-14170,4,10.82,0.2,0.53,0
Tablet,2/14/2014,CA-2017-163125,MB-17305,10,321.2,0.5,16.04,0
Phone,2/14/2014,US-2017-115595,XP-21865,5,35.2,0,1.76,0
Phone,2/14/2014,US-2017-117247,CK-12760,8,719.1,1,35.9,0
Desktop,2/14/2014,CA-2017-111717,SW-20245,3,239.36,0.3,11.95,0
Phone,2/14/2014,CA-2017-112431,RW-19690,14,441.72,0,22.09,0
Phone,2/14/2014,CA-2017-126536,NK-18490,6,102.83,0.2,5.13,0
Desktop,2/14/2014,CA-2017-130505,NF-18385,3,673.34,0.3,33.65,0
Tablet,2/14/2014,CA-2017-149146,SM-20320,2,7.97,0.2,0.39,0
Phone,2/14/2014,CA-2017-150091,NP-18670,15,2258.28,0,112.91,0
Phone,2/14/2014,CA-2017-152702,SN-20710,14,254.6,0.3,12.72,0
Phone,2/14/2014,CA-2017-152933,MG-17650,12,1171.79,0.6,58.56,0
Phone,2/14/2014,CA-2017-168655,ML-18040,8,674.87,0.2,33.73,0
Phone,2/14/2014,CA-2017-169362,SP-20860,2,39.98,0.2,1.99,0
Desktop,2/14/2014,CA-2017-169607,CA-12265,2,9.96,0,0.5,0
Phone,2/14/2014,CA-2017-103212,MH-18025,11,1541.51,0,77.08,0
Phone,2/14/2014,CA-2017-116519,CR-12730,5,904.9,0,45.25,0
Desktop,2/14/2014,CA-2017-132976,AG-10495,15,114.38,0.8,5.68,0
Phone,2/14/2014,CA-2017-135909,JW-15220,13,5325.88,0.4,266.27,0
Tablet,2/14/2014,CA-2017-163160,TS-21610,10,170.57,1.6,8.45,0
Desktop,2/14/2014,US-2017-148831,AH-10210,8,348.56,0,17.43,0
Desktop,2/14/2014,CA-2017-126123,AG-10765,10,40.85,1.6,1.96,0
Phone,2/14/2014,CA-2017-150707,EL-13735,7,37.66,0,1.88,0
Desktop,2/14/2014,CA-2017-151183,BK-11260,4,46.36,0,2.32,0
Desktop,2/14/2014,CA-2017-168837,JW-15955,2,9.46,0,0.47,0
Phone,2/14/2014,CA-2017-100237,SV-20815,2,11.68,0,0.58,0
Desktop,2/14/2014,CA-2017-106033,FG-14260,4,87.92,0,4.4,0
Phone,2/14/2014,CA-2017-113670,RS-19765,8,715.19,0.2,35.75,1
Desktop,2/14/2014,CA-2017-142643,DL-13495,6,175.37,0,8.77,0
Phone,2/14/2014,CA-2017-154949,MC-17275,3,14.73,0,0.74,1
Desktop,2/14/2014,CA-2017-164819,RS-19420,5,13.05,0,0.65,0
Desktop,2/14/2014,CA-2017-111577,AJ-10780,7,307.78,0.2,15.38,0
Desktop,2/14/2014,CA-2017-132234,MY-17380,13,547.3,0,27.37,0
Phone,2/14/2014,CA-2017-158386,BO-11425,5,124.75,0,6.24,0
Desktop,2/14/2014,CA-2017-159100,VP-21760,9,1893.79,0.6,94.66,0
Phone,2/14/2014,CA-2017-159282,GH-14410,5,599.99,0.7,29.96,0
Phone,2/14/2014,CA-2017-114804,BF-11020,1,52.79,0.2,2.63,0
Desktop,2/14/2014,CA-2017-123246,AJ-10960,4,10.64,0,0.53,0
Phone,2/14/2014,CA-2017-165603,SS-20140,4,62.92,0,3.15,0
Phone,2/14/2014,CA-2017-106432,CA-12265,5,330.47,1.12,16.47,0
Desktop,2/14/2014,CA-2017-107727,MA-17560,3,29.47,0.2,1.46,0
Desktop,2/14/2014,CA-2017-117653,MO-17500,1,91.28,0.5,4.54,0
Phone,2/14/2014,CA-2017-125199,HM-14860,15,456.51,0.8,22.79,0
Phone,2/14/2014,CA-2017-125388,MP-17965,7,89.26,0,4.46,0
Desktop,2/14/2014,CA-2017-125990,JS-16030,3,39.62,0.2,1.97,0
Phone,2/14/2014,CA-2017-131492,HH-15010,16,95.39,0.2,4.76,1
Desktop,2/14/2014,CA-2017-159457,RD-19480,3,16.68,0.2,0.82,0
Phone,2/14/2014,US-2017-120390,TH-21550,4,1633.19,0.7,81.62,0
Desktop,2/14/2014,CA-2017-103065,PT-19090,9,59.82,0.8,2.95,0
Desktop,2/14/2014,CA-2017-104822,RB-19465,5,24.55,0,1.23,0
Phone,2/14/2014,CA-2017-147277,EB-13705,4,949.77,0.6,47.46,0
Phone,2/14/2014,CA-2017-158722,MA-17560,3,45.53,0.2,2.27,0
Phone,2/14/2014,CA-2017-158743,IG-15085,11,199.17,0,9.96,0
Phone,2/14/2014,US-2017-115252,MY-18295,5,30.34,0.4,1.5,0
Tablet,2/14/2014,US-2017-146416,JE-16165,5,24.68,0.2,1.22,0
Desktop,2/14/2014,CA-2017-100356,SP-20920,2,23.99,0.8,1.16,0
Phone,2/14/2014,CA-2017-113453,CM-12160,5,401.36,0.6,20.04,0
Phone,2/14/2014,CA-2017-113558,PH-18790,6,729.65,0.4,36.46,0
Phone,2/14/2014,CA-2017-117422,FC-14245,7,171.85,1.1,8.54,0
Desktop,2/14/2014,CA-2017-142125,JB-15400,11,60.72,0,3.04,0
Phone,2/14/2014,CA-2017-145884,SL-20155,9,1702.03,0,85.1,0
Desktop,2/14/2014,CA-2017-148166,NK-18490,4,17.86,0.2,0.88,0
